Policy,Protocol,MessageSizeKB,TransferTimeSeconds,ThroughputKbps
RR,tcp,1,0.000101917,78495.2
RR,tcp,1,7.3542e-05,108781
RR,tcp,1,6.2042e-05,128945
RR,tcp,1,9.2666e-05,86331.6
RR,tcp,1,9.2084e-05,86877.2
RR,tcp,1,8.2792e-05,96627.7
RR,tcp,1,6.8417e-05,116930
RR,tcp,1,9.425e-05,84880.6
RR,tcp,1,7.8417e-05,102019
RR,tcp,1,5.7833e-05,138329
RR,tcp,1,7.9292e-05,100893
RR,tcp,1,5.8125e-05,137634
RR,tcp,1,8.9625e-05,89260.8
RR,tcp,1,9.4459e-05,84692.8
RR,tcp,1,2.925e-05,273504
RR,tcp,1,0.000187,42780.7
RR,tcp,1,5.8708e-05,136268
RR,tcp,1,0.000259375,30843.4
RR,tcp,1,0.000106583,75058.9
RR,tcp,1,9.6958e-05,82510
RR,tcp,1,0.000150709,53082.4
RR,tcp,1,2.9209e-05,273888
RR,tcp,1,6.4667e-05,123711
RR,tcp,1,0.000122083,65529.2
RR,tcp,1,3.0666e-05,260875
RR,tcp,1,5.6292e-05,142116
RR,tcp,1,2.9e-05,275862
RR,tcp,1,0.000113875,70252.5
RR,tcp,1,4.375e-05,182857
RR,tcp,1,8.1292e-05,98410.7
RR,tcp,1,6.9459e-05,115176
RR,tcp,1,9.0875e-05,88033
RR,tcp,1,0.000113791,70304.3
RR,tcp,1,8.6167e-05,92843
RR,tcp,1,9.8583e-05,81149.9
RR,tcp,1,7.9041e-05,101213
RR,tcp,1,8.375e-05,95522.4
RR,tcp,1,7.4792e-05,106963
RR,tcp,1,6.9209e-05,115592
RR,tcp,1,6.6917e-05,119551
RR,tcp,1,0.000104417,76615.9
RR,tcp,1,5.9042e-05,135497
RR,tcp,1,7.6375e-05,104746
RR,tcp,1,5.1042e-05,156734
RR,tcp,1,8.3e-05,96385.5
RR,tcp,1,6.4083e-05,124838
RR,tcp,1,8.975e-05,89136.5
RR,tcp,1,5.3083e-05,150707
RR,tcp,1,6.8166e-05,117361
RR,tcp,1,7.4833e-05,106905
RR,tcp,1,6.9833e-05,114559
RR,tcp,1,6.825e-05,117216
RR,tcp,1,7.7417e-05,103336
RR,tcp,1,6.7959e-05,117718
RR,tcp,1,0.00010925,73226.5
RR,tcp,1,9.0875e-05,88033
RR,tcp,1,8.8375e-05,90523.3
RR,tcp,1,7.1541e-05,111824
RR,tcp,1,8.0792e-05,99019.7
RR,tcp,1,7.7208e-05,103616
RR,tcp,1,8.7042e-05,91909.7
RR,tcp,1,5.3917e-05,148376
RR,tcp,1,6.6459e-05,120375
RR,tcp,1,6.8417e-05,116930
RR,tcp,1,0.000111375,71829.4
RR,tcp,1,0.000114709,69741.7
RR,tcp,1,8.3166e-05,96193.2
RR,tcp,1,0.000151459,52819.6
RR,tcp,1,9.5792e-05,83514.3
RR,tcp,1,7.725e-05,103560
RR,tcp,1,8.7208e-05,91734.7
RR,tcp,1,7.8542e-05,101856
RR,tcp,1,7.8042e-05,102509
RR,tcp,1,6.8875e-05,116152
RR,tcp,1,8.2709e-05,96724.7
RR,tcp,1,5.7291e-05,139638
RR,tcp,1,8.7916e-05,90996
RR,tcp,1,7.4209e-05,107804
RR,tcp,1,9.4417e-05,84730.5
RR,tcp,1,6.3417e-05,126149
RR,tcp,1,9.4333e-05,84806
RR,tcp,1,5.9542e-05,134359
RR,tcp,1,6.8792e-05,116293
RR,tcp,1,6.6458e-05,120377
RR,tcp,1,7.2833e-05,109840
RR,tcp,1,6.8e-05,117647
RR,tcp,1,8.7083e-05,91866.4
RR,tcp,1,4.1e-05,195122
RR,tcp,1,7.7833e-05,102784
RR,tcp,1,6.4417e-05,124191
RR,tcp,1,8.15e-05,98159.5
RR,tcp,1,6.35e-05,125984
RR,tcp,1,8.1792e-05,97809.1
RR,tcp,1,8.25e-05,96969.7
RR,tcp,1,8.8208e-05,90694.7
RR,tcp,1,6.3125e-05,126733
RR,tcp,1,8.3958e-05,95285.7
RR,tcp,1,5.5084e-05,145233
RR,tcp,1,9.7791e-05,81807.1
RR,tcp,1,7.5208e-05,106372
RR,tcp,1,8.7792e-05,91124.5
RR,tcp,1,0.0001195,66945.6
RR,tcp,1,9.0833e-05,88073.7
RR,tcp,1,8.2584e-05,96871.1
RR,tcp,1,9.2542e-05,86447.2
RR,tcp,1,0.00012075,66252.6
RR,tcp,1,8.9083e-05,89803.9
RR,tcp,1,6.4084e-05,124836
RR,tcp,1,8.5708e-05,93340.2
RR,tcp,1,0.000142542,56123.8
RR,tcp,1,0.0001095,73059.4
RR,tcp,1,6.6459e-05,120375
RR,tcp,1,9.2875e-05,86137.3
RR,tcp,1,7.25e-05,110345
RR,tcp,1,7.4542e-05,107322
RR,tcp,1,5.6583e-05,141385
RR,tcp,1,8.0917e-05,98866.7
RR,tcp,1,6.1791e-05,129469
RR,tcp,1,8.9917e-05,88970.9
RR,tcp,1,5.5333e-05,144579
RR,tcp,1,8.6208e-05,92798.8
RR,tcp,1,7.6917e-05,104008
RR,tcp,1,9.2208e-05,86760.4
RR,tcp,1,8.1958e-05,97611
RR,tcp,1,8.4541e-05,94628.6
RR,tcp,1,5.3625e-05,149184
RR,tcp,1,8.6917e-05,92041.8
RR,tcp,1,6.4917e-05,123234
RR,tcp,1,8.7458e-05,91472.5
RR,tcp,1,6.6625e-05,120075
RR,tcp,1,9.3167e-05,85867.3
RR,tcp,1,7.0792e-05,113007
RR,tcp,1,0.000103209,77512.6
RR,tcp,1,8.3375e-05,95952
RR,tcp,1,0.000102292,78207.5
RR,tcp,1,6.1333e-05,130435
RR,tcp,1,9.2375e-05,86603.5
RR,tcp,1,7.1291e-05,112216
RR,tcp,1,9.5333e-05,83916.4
RR,tcp,1,5.2875e-05,151300
RR,tcp,1,9.725e-05,82262.2
RR,tcp,1,5.9458e-05,134549
RR,tcp,1,9.3042e-05,85982.7
RR,tcp,1,0.000104416,76616.6
RR,tcp,1,9.0042e-05,88847.4
RR,tcp,1,7.7375e-05,103393
RR,tcp,1,9.375e-05,85333.3
RR,tcp,1,9.7125e-05,82368.1
RR,tcp,1,0.000113875,70252.5
RR,tcp,1,6.0417e-05,132413
RR,tcp,1,9.8e-05,81632.7
RR,tcp,1,5.2959e-05,151060
RR,tcp,1,9.8583e-05,81149.9
RR,tcp,1,6.7667e-05,118226
RR,tcp,1,9.6e-05,83333.3
RR,tcp,1,9.1708e-05,87233.4
RR,tcp,1,0.000120625,66321.2
RR,tcp,1,5.4916e-05,145677
RR,tcp,1,7.1084e-05,112543
RR,tcp,1,6.8083e-05,117504
RR,tcp,1,7.8958e-05,101320
RR,tcp,1,6.2458e-05,128086
RR,tcp,1,8.1625e-05,98009.2
RR,tcp,1,6.4583e-05,123872
RR,tcp,1,7.4208e-05,107805
RR,tcp,1,9.0292e-05,88601.4
RR,tcp,1,7.075e-05,113074
RR,tcp,1,5.8416e-05,136949
RR,tcp,1,8.9875e-05,89012.5
RR,tcp,1,6.4959e-05,123155
RR,tcp,1,0.000104125,76830.7
RR,tcp,1,5.6416e-05,141804
RR,tcp,1,9.6833e-05,82616.5
RR,tcp,1,9.9709e-05,80233.5
RR,tcp,1,9.1084e-05,87831
RR,tcp,1,5.8958e-05,135690
RR,tcp,1,9.8292e-05,81390.1
RR,tcp,1,6.5959e-05,121287
RR,tcp,1,9.2125e-05,86838.5
RR,tcp,1,0.000113625,70407
RR,tcp,1,9.45e-05,84656.1
RR,tcp,1,7.2417e-05,110471
RR,tcp,1,0.000111416,71803
RR,tcp,1,0.000128375,62317.4
RR,tcp,1,7.025e-05,113879
RR,tcp,1,7.95e-05,100629
RR,tcp,1,0.000114417,69919.7
RR,tcp,1,8.725e-05,91690.5
RR,tcp,1,8.1167e-05,98562.2
RR,tcp,1,7.1167e-05,112412
RR,tcp,1,9.2e-05,86956.5
RR,tcp,1,8.175e-05,97859.3
RR,tcp,1,0.000116375,68743.3
RR,tcp,1,6.5583e-05,121983
RR,tcp,1,7.15e-05,111888
RR,tcp,1,6.0375e-05,132505
RR,tcp,1,9.025e-05,88642.7
RR,tcp,1,7.775e-05,102894
RR,tcp,1,9.1417e-05,87511.1
RR,tcp,1,7.0042e-05,114217
RR,tcp,1,9.3291e-05,85753.2
RR,tcp,1,8.3792e-05,95474.5
RR,tcp,1,8.3916e-05,95333.4
RR,tcp,1,4.6208e-05,173130
RR,tcp,1,9.2541e-05,86448.2
RR,tcp,1,6.5417e-05,122292
RR,tcp,1,8.9834e-05,89053.1
RR,tcp,1,6.0125e-05,133056
RR,tcp,1,9.2541e-05,86448.2
RR,tcp,1,7.25e-05,110345
RR,tcp,1,9.675e-05,82687.3
RR,tcp,1,7.0042e-05,114217
RR,tcp,1,8.3708e-05,95570.3
RR,tcp,1,7.0042e-05,114217
RR,tcp,1,9.4166e-05,84956.4
RR,tcp,1,7.3042e-05,109526
RR,tcp,1,0.000124334,64342.8
RR,tcp,1,7.9667e-05,100418
RR,tcp,1,8.575e-05,93294.5
RR,tcp,1,6.8042e-05,117574
RR,tcp,1,8.6875e-05,92086.3
RR,tcp,1,0.000112875,70874.9
RR,tcp,1,0.000107958,74102.9
RR,tcp,1,5.4667e-05,146341
RR,tcp,1,8.7875e-05,91038.4
RR,tcp,1,6.7875e-05,117864
RR,tcp,1,9.25e-05,86486.5
RR,tcp,1,5.125e-05,156098
RR,tcp,1,0.000104833,76311.8
RR,tcp,1,6.9916e-05,114423
RR,tcp,1,9.4917e-05,84284.2
RR,tcp,1,6.5084e-05,122918
RR,tcp,1,0.000101292,78979.6
RR,tcp,1,7.6584e-05,104460
RR,tcp,1,0.000128417,62297
RR,tcp,1,6.5375e-05,122371
RR,tcp,1,8.9292e-05,89593.7
RR,tcp,1,9.925e-05,80604.5
RR,tcp,1,8.5333e-05,93750.4
RR,tcp,1,6.5083e-05,122920
RR,tcp,1,8.2333e-05,97166.4
RR,tcp,1,6.925e-05,115523
RR,tcp,1,8.875e-05,90140.8
RR,tcp,1,8.0958e-05,98816.7
RR,tcp,1,8.375e-05,95522.4
RR,tcp,1,8.0042e-05,99947.5
RR,tcp,1,8.4833e-05,94302.9
RR,tcp,1,5.3208e-05,150353
RR,tcp,1,9.0208e-05,88683.9
RR,tcp,1,6.8041e-05,117576
RR,tcp,1,9.1459e-05,87470.9
RR,tcp,1,6.3417e-05,126149
RR,tcp,1,0.00010325,77481.8
RR,tcp,1,8.0208e-05,99740.7
RR,tcp,1,7.3083e-05,109465
RR,tcp,1,8.3625e-05,95665.2
RR,tcp,1,9.8584e-05,81149.1
RR,tcp,1,9.2166e-05,86799.9
RR,tcp,1,0.000126917,63033.3
RR,tcp,1,7.5917e-05,105378
RR,tcp,1,6.2334e-05,128341
RR,tcp,1,8.8208e-05,90694.7
RR,tcp,1,7.825e-05,102236
RR,tcp,1,7.8541e-05,101858
RR,tcp,1,9.1833e-05,87114.7
RR,tcp,1,8.4875e-05,94256.3
RR,tcp,1,9.25e-05,86486.5
RR,tcp,1,7.7875e-05,102729
RR,tcp,1,7.4709e-05,107082
RR,tcp,1,7.7916e-05,102675
RR,tcp,1,0.000116792,68497.8
RR,tcp,1,8.0542e-05,99327.1
RR,tcp,1,9.0583e-05,88316.8
RR,tcp,1,7.5708e-05,105669
RR,tcp,1,7.7667e-05,103004
RR,tcp,1,6.4791e-05,123474
RR,tcp,1,8.7916e-05,90996
RR,tcp,1,8.5917e-05,93113.1
RR,tcp,1,7.9958e-05,100053
RR,tcp,1,7.85e-05,101911
RR,tcp,1,8.3292e-05,96047.6
RR,tcp,1,6.55e-05,122137
RR,tcp,1,9.05e-05,88397.8
RR,tcp,1,5.9791e-05,133799
RR,tcp,1,8.6917e-05,92041.8
RR,tcp,1,9.0208e-05,88683.9
RR,tcp,1,8.8375e-05,90523.3
RR,tcp,1,6.275e-05,127490
RR,tcp,1,7.2375e-05,110535
RR,tcp,1,7.0792e-05,113007
RR,tcp,1,8.0084e-05,99895.1
RR,tcp,1,6.4875e-05,123314
RR,tcp,1,8.15e-05,98159.5
RR,tcp,1,8.7042e-05,91909.7
RR,tcp,1,0.000111625,71668.5
RR,tcp,1,6.225e-05,128514
RR,tcp,1,8.7792e-05,91124.5
RR,tcp,1,8.5958e-05,93068.7
RR,tcp,1,9.8917e-05,80875.9
RR,tcp,1,9.3833e-05,85257.9
RR,tcp,1,0.000119375,67015.7
RR,tcp,1,8.5542e-05,93521.3
RR,tcp,1,9.1e-05,87912.1
RR,tcp,1,6.3666e-05,125656
RR,tcp,1,7.75e-05,103226
RR,tcp,1,6.9792e-05,114626
RR,tcp,1,0.000111875,71508.4
RR,tcp,1,7.5167e-05,106430
RR,tcp,1,9.425e-05,84880.6
RR,tcp,1,7.6333e-05,104804
RR,tcp,1,0.000112333,71216.8
RR,tcp,1,5.5583e-05,143929
RR,tcp,1,7.5709e-05,105668
RR,tcp,1,7.8625e-05,101749
RR,tcp,1,9.3333e-05,85714.6
RR,tcp,1,6.325e-05,126482
RR,tcp,1,9.9084e-05,80739.6
RR,tcp,1,7.1958e-05,111176
RR,tcp,1,0.000100666,79470.7
RR,tcp,1,5.7875e-05,138229
RR,tcp,1,9.8375e-05,81321.5
RR,tcp,1,7.125e-05,112281
RR,tcp,1,9.8417e-05,81286.8
RR,tcp,1,7.5125e-05,106489
RR,tcp,1,8.8959e-05,89929.1
RR,tcp,1,7.8125e-05,102400
RR,tcp,1,7.9833e-05,100209
RR,tcp,1,6.1041e-05,131059
RR,tcp,1,7.5708e-05,105669
RR,tcp,1,8.375e-05,95522.4
RR,tcp,1,0.000101084,79142.1
RR,tcp,1,8.2666e-05,96775
RR,tcp,1,8.3e-05,96385.5
RR,tcp,1,7.3125e-05,109402
RR,tcp,1,0.000103542,77263.3
RR,tcp,1,9.2916e-05,86099.3
RR,tcp,1,8.0959e-05,98815.4
RR,tcp,1,0.000115708,69139.6
RR,tcp,1,6.7875e-05,117864
RR,tcp,1,7.8208e-05,102291
RR,tcp,1,7.6042e-05,105205
RR,tcp,1,9.1375e-05,87551.3
RR,tcp,1,0.000119583,66899.1
RR,tcp,1,6.4833e-05,123394
RR,tcp,1,0.0001075,74418.6
RR,tcp,1,6.4625e-05,123791
RR,tcp,1,9.0666e-05,88235.9
RR,tcp,1,8.9166e-05,89720.3
RR,tcp,1,0.000100417,79667.8
RR,tcp,1,8.0125e-05,99844
RR,tcp,1,9.3e-05,86021.5
RR,tcp,1,6.9375e-05,115315
RR,tcp,1,0.000102541,78017.6
RR,tcp,1,8.2584e-05,96871.1
RR,tcp,1,8.8167e-05,90736.9
RR,tcp,1,7.4417e-05,107502
RR,tcp,1,8.375e-05,95522.4
RR,tcp,1,7.975e-05,100313
RR,tcp,1,9.8375e-05,81321.5
RR,tcp,1,6.8542e-05,116717
RR,tcp,1,9.9833e-05,80133.8
RR,tcp,1,8.9292e-05,89593.7
RR,tcp,1,9.3042e-05,85982.7
RR,tcp,1,7.1584e-05,111757
RR,tcp,1,9.9791e-05,80167.6
RR,tcp,1,7.5833e-05,105495
RR,tcp,1,8.95e-05,89385.5
RR,tcp,1,4.6458e-05,172199
RR,tcp,1,0.000109792,72865.1
RR,tcp,1,0.000111541,71722.5
RR,tcp,1,0.000166625,48012
RR,tcp,1,6.5958e-05,121289
RR,tcp,1,0.000115417,69313.9
RR,tcp,1,8.1833e-05,97760.1
RR,tcp,1,0.000254,31496.1
RR,tcp,1,5.4708e-05,146231
RR,tcp,1,9.5709e-05,83586.7
RR,tcp,1,7.0958e-05,112743
RR,tcp,1,9.8375e-05,81321.5
RR,tcp,1,5.6334e-05,142010
RR,tcp,1,9.5708e-05,83587.6
RR,tcp,1,7.9875e-05,100156
RR,tcp,1,8.6791e-05,92175.5
RR,tcp,1,6.0792e-05,131596
RR,tcp,1,0.000121292,65956.5
RR,tcp,1,8.2917e-05,96482
RR,tcp,1,9.6625e-05,82794.3
RR,tcp,1,6.8333e-05,117074
RR,tcp,1,9.7792e-05,81806.3
RR,tcp,1,7.4666e-05,107144
RR,tcp,1,8.2625e-05,96823
RR,tcp,1,6.7667e-05,118226
RR,tcp,1,9.0541e-05,88357.8
RR,tcp,1,7.4541e-05,107323
RR,tcp,1,0.000116625,68595.9
RR,tcp,1,0.000109417,73114.8
RR,tcp,1,8.8334e-05,90565.4
RR,tcp,1,8.8375e-05,90523.3
RR,tcp,1,9.4083e-05,85031.3
RR,tcp,1,7.2958e-05,109652
RR,tcp,1,9.7291e-05,82227.5
RR,tcp,1,7.8208e-05,102291
RR,tcp,1,9.6167e-05,83188.6
RR,tcp,1,7.5625e-05,105785
RR,tcp,2,0.000141542,113041
RR,tcp,2,0.000109958,145510
RR,tcp,2,0.000140792,113643
RR,tcp,2,8.4834e-05,188604
RR,tcp,2,8.5959e-05,186135
RR,tcp,2,6.7709e-05,236305
RR,tcp,2,9.325e-05,171582
RR,tcp,2,7.3958e-05,216339
RR,tcp,2,0.0001045,153110
RR,tcp,2,9.1709e-05,174465
RR,tcp,2,7.7333e-05,206897
RR,tcp,2,6.5708e-05,243502
RR,tcp,2,8.9291e-05,179189
RR,tcp,2,7.4875e-05,213689
RR,tcp,2,8.7542e-05,182769
RR,tcp,2,6.8916e-05,232167
RR,tcp,2,0.000103917,153969
RR,tcp,2,7.1792e-05,222866
RR,tcp,2,0.000122458,130657
RR,tcp,2,8.4708e-05,188884
RR,tcp,2,8.8125e-05,181560
RR,tcp,2,8.3041e-05,192676
RR,tcp,2,8.7708e-05,182423
RR,tcp,2,6.1333e-05,260871
RR,tcp,2,9.1125e-05,175583
RR,tcp,2,0.000103666,154342
RR,tcp,2,9.3875e-05,170439
RR,tcp,2,4.9458e-05,323507
RR,tcp,2,8.5375e-05,187408
RR,tcp,2,7.3334e-05,218180
RR,tcp,2,9.4458e-05,169387
RR,tcp,2,8.8417e-05,180961
RR,tcp,2,0.000129542,123512
RR,tcp,2,9.1959e-05,173991
RR,tcp,2,0.000372292,42977
RR,tcp,2,7.7125e-05,207455
RR,tcp,2,8.7416e-05,183033
RR,tcp,2,6.6417e-05,240902
RR,tcp,2,0.000102542,156034
RR,tcp,2,6.9e-05,231884
RR,tcp,2,8.2083e-05,194925
RR,tcp,2,9.6042e-05,166594
RR,tcp,2,0.000145542,109934
RR,tcp,2,6.1958e-05,258239
RR,tcp,2,0.00010825,147806
RR,tcp,2,6.25e-05,256000
RR,tcp,2,9.8417e-05,162574
RR,tcp,2,7.7542e-05,206340
RR,tcp,2,9.1333e-05,175183
RR,tcp,2,8.3334e-05,191998
RR,tcp,2,8.55e-05,187135
RR,tcp,2,6.9125e-05,231465
RR,tcp,2,9.3e-05,172043
RR,tcp,2,7.7125e-05,207455
RR,tcp,2,0.000106792,149824
RR,tcp,2,6.9e-05,231884
RR,tcp,2,7.675e-05,208469
RR,tcp,2,0.000105792,151240
RR,tcp,2,7.5834e-05,210987
RR,tcp,2,8.6542e-05,184881
RR,tcp,2,8.2584e-05,193742
RR,tcp,2,0.00010175,157248
RR,tcp,2,8.6542e-05,184881
RR,tcp,2,8.7666e-05,182511
RR,tcp,2,6.6417e-05,240902
RR,tcp,2,0.000119791,133566
RR,tcp,2,7.625e-05,209836
RR,tcp,2,8.1709e-05,195817
RR,tcp,2,0.000135834,117791
RR,tcp,2,7.9083e-05,202319
RR,tcp,2,5.7416e-05,278668
RR,tcp,2,9.2292e-05,173363
RR,tcp,2,9.3875e-05,170439
RR,tcp,2,0.000104875,152563
RR,tcp,2,6.7375e-05,237477
RR,tcp,2,0.000104208,153539
RR,tcp,2,8.2875e-05,193062
RR,tcp,2,0.000118959,134500
RR,tcp,2,6.9292e-05,230907
RR,tcp,2,5.0416e-05,317360
RR,tcp,2,9.9375e-05,161006
RR,tcp,2,8.0417e-05,198963
RR,tcp,2,9.2916e-05,172199
RR,tcp,2,8.7459e-05,182943
RR,tcp,2,7.5084e-05,213095
RR,tcp,2,7.7875e-05,205457
RR,tcp,2,9.2541e-05,172896
RR,tcp,2,5.5041e-05,290692
RR,tcp,2,8.9833e-05,178108
RR,tcp,2,7.9959e-05,200103
RR,tcp,2,0.000112542,142169
RR,tcp,2,7.8333e-05,204256
RR,tcp,2,0.000150208,106519
RR,tcp,2,8.2959e-05,192866
RR,tcp,2,7.8791e-05,203069
RR,tcp,2,5.7834e-05,276654
RR,tcp,2,0.000102292,156415
RR,tcp,2,6.9959e-05,228705
RR,tcp,2,0.000116375,137487
RR,tcp,2,5.8417e-05,273893
RR,tcp,2,9.8417e-05,162574
RR,tcp,2,9.6125e-05,166450
RR,tcp,2,8.0875e-05,197836
RR,tcp,2,7.6209e-05,209949
RR,tcp,2,0.000138875,115212
RR,tcp,2,7.85e-05,203822
RR,tcp,2,0.000124792,128213
RR,tcp,2,8.0917e-05,197733
RR,tcp,2,0.0001455,109966
RR,tcp,2,0.000184,86956.5
RR,tcp,2,0.000121625,131552
RR,tcp,2,8.4292e-05,189816
RR,tcp,2,0.000114667,139534
RR,tcp,2,6.7e-05,238806
RR,tcp,2,0.000112333,142434
RR,tcp,2,8.8916e-05,179945
RR,tcp,2,9.4792e-05,168791
RR,tcp,2,8.4709e-05,188882
RR,tcp,2,0.000101291,157961
RR,tcp,2,7.5834e-05,210987
RR,tcp,2,7.8833e-05,202961
RR,tcp,2,5.9292e-05,269851
RR,tcp,2,5.5959e-05,285924
RR,tcp,2,9.5584e-05,167392
RR,tcp,2,6.5166e-05,245527
RR,tcp,2,8.7416e-05,183033
RR,tcp,2,6.5667e-05,243654
RR,tcp,2,8.3958e-05,190571
RR,tcp,2,9.0083e-05,177614
RR,tcp,2,0.000102625,155907
RR,tcp,2,6.6542e-05,240450
RR,tcp,2,9.5916e-05,166813
RR,tcp,2,9.3167e-05,171735
RR,tcp,2,0.000103833,154094
RR,tcp,2,5.525e-05,289593
RR,tcp,2,0.000105583,151540
RR,tcp,2,0.000113375,141125
RR,tcp,2,8.8833e-05,180113
RR,tcp,2,5.4584e-05,293126
RR,tcp,2,0.000110084,145344
RR,tcp,2,8.6125e-05,185776
RR,tcp,2,8.525e-05,187683
RR,tcp,2,0.00013375,119626
RR,tcp,2,0.00013325,120075
RR,tcp,2,7.7541e-05,206342
RR,tcp,2,0.00010425,153477
RR,tcp,2,6.8334e-05,234144
RR,tcp,2,0.000109333,146342
RR,tcp,2,9.7542e-05,164032
RR,tcp,2,8.7417e-05,183031
RR,tcp,2,6.85e-05,233577
RR,tcp,2,0.000127917,125081
RR,tcp,2,8.9333e-05,179105
RR,tcp,2,9.8708e-05,162094
RR,tcp,2,7.9e-05,202532
RR,tcp,2,9.7625e-05,163892
RR,tcp,2,9.3125e-05,171812
RR,tcp,2,8.2709e-05,193449
RR,tcp,2,6.95e-05,230216
RR,tcp,2,8.3334e-05,191998
RR,tcp,2,7.7958e-05,205239
RR,tcp,2,9.5042e-05,168347
RR,tcp,2,5.5208e-05,289813
RR,tcp,2,9.4333e-05,169612
RR,tcp,2,8.375e-05,191045
RR,tcp,2,0.000114292,139992
RR,tcp,2,7.525e-05,212625
RR,tcp,2,0.000113625,140814
RR,tcp,2,8.2625e-05,193646
RR,tcp,2,8.3791e-05,190951
RR,tcp,2,7.7417e-05,206673
RR,tcp,2,0.000122209,130923
RR,tcp,2,8.4709e-05,188882
RR,tcp,2,9.5875e-05,166884
RR,tcp,2,5.0791e-05,315016
RR,tcp,2,9.1708e-05,174467
RR,tcp,2,7.0916e-05,225619
RR,tcp,2,0.000146167,109464
RR,tcp,2,5.4e-05,296296
RR,tcp,2,0.00011375,140659
RR,tcp,2,9.3083e-05,171890
RR,tcp,2,9.4916e-05,168570
RR,tcp,2,7.525e-05,212625
RR,tcp,2,0.000144,111111
RR,tcp,2,8.4708e-05,188884
RR,tcp,2,9.7083e-05,164807
RR,tcp,2,8.9334e-05,179103
RR,tcp,2,0.000106709,149940
RR,tcp,2,7.0125e-05,228164
RR,tcp,2,0.000114709,139483
RR,tcp,2,7.075e-05,226148
RR,tcp,2,8.8375e-05,181047
RR,tcp,2,8.2584e-05,193742
RR,tcp,2,0.000111,144144
RR,tcp,2,7.2084e-05,221963
RR,tcp,2,9.5791e-05,167030
RR,tcp,2,7.5959e-05,210640
RR,tcp,2,0.000106959,149590
RR,tcp,2,6.2083e-05,257720
RR,tcp,2,9.5875e-05,166884
RR,tcp,2,6.8084e-05,235004
RR,tcp,2,0.000106333,150471
RR,tcp,2,7.1375e-05,224168
RR,tcp,2,0.00011575,138229
RR,tcp,2,7.8791e-05,203069
RR,tcp,2,0.000101083,158286
RR,tcp,2,5.825e-05,274678
RR,tcp,2,8.8166e-05,181476
RR,tcp,2,0.000106792,149824
RR,tcp,2,8.8875e-05,180028
RR,tcp,2,8.8459e-05,180875
RR,tcp,2,0.000113583,140866
RR,tcp,2,7.6875e-05,208130
RR,tcp,2,9.8958e-05,161685
RR,tcp,2,8.3083e-05,192579
RR,tcp,2,0.000176291,90759
RR,tcp,2,0.00011225,142539
RR,tcp,2,0.000144667,110599
RR,tcp,2,8.2625e-05,193646
RR,tcp,2,0.000125959,127025
RR,tcp,2,9.0083e-05,177614
RR,tcp,2,9.5667e-05,167247
RR,tcp,2,8.9375e-05,179021
RR,tcp,2,7.4416e-05,215008
RR,tcp,2,8.25e-05,193939
RR,tcp,2,0.000121459,131732
RR,tcp,2,7.3791e-05,216829
RR,tcp,2,0.000107667,148606
RR,tcp,2,7.1959e-05,222349
RR,tcp,2,0.000102417,156224
RR,tcp,2,5.7583e-05,277860
RR,tcp,2,0.000103708,154279
RR,tcp,2,6.3542e-05,251802
RR,tcp,2,8.525e-05,187683
RR,tcp,2,7.0125e-05,228164
RR,tcp,2,0.000107167,149300
RR,tcp,2,7.8e-05,205128
RR,tcp,2,0.000108083,148034
RR,tcp,2,7.2084e-05,221963
RR,tcp,2,9.05e-05,176796
RR,tcp,2,9.2041e-05,173836
RR,tcp,2,0.000145833,109715
RR,tcp,2,7.975e-05,200627
RR,tcp,2,8.9209e-05,179354
RR,tcp,2,8.6625e-05,184704
RR,tcp,2,9.5167e-05,168126
RR,tcp,2,0.000121792,131372
RR,tcp,2,0.000121708,131462
RR,tcp,2,0.000144834,110471
RR,tcp,2,7.7583e-05,206231
RR,tcp,2,0.000149916,106726
RR,tcp,2,7.15e-05,223776
RR,tcp,2,0.000116292,137585
RR,tcp,2,6.9e-05,231884
RR,tcp,2,9.4792e-05,168791
RR,tcp,2,8.025e-05,199377
RR,tcp,2,0.000102709,155780
RR,tcp,2,7.2875e-05,219554
RR,tcp,2,9.9791e-05,160335
RR,tcp,2,6.7166e-05,238216
RR,tcp,2,0.00012575,127237
RR,tcp,2,8.4708e-05,188884
RR,tcp,2,0.000111,144144
RR,tcp,2,8.9291e-05,179189
RR,tcp,2,0.000115875,138080
RR,tcp,2,7.2542e-05,220562
RR,tcp,2,0.0001195,133891
RR,tcp,2,7.2916e-05,219431
RR,tcp,2,9.7e-05,164948
RR,tcp,2,8.5416e-05,187319
RR,tcp,2,9.9875e-05,160200
RR,tcp,2,9.1708e-05,174467
RR,tcp,2,0.000134083,119329
RR,tcp,2,9.5084e-05,168272
RR,tcp,2,0.000112167,142644
RR,tcp,2,7.3625e-05,217317
RR,tcp,2,9.4125e-05,169987
RR,tcp,2,8.3542e-05,191520
RR,tcp,2,0.000111792,143123
RR,tcp,2,7.1709e-05,223124
RR,tcp,2,0.00011875,134737
RR,tcp,2,8.6042e-05,185956
RR,tcp,2,9.3166e-05,171736
RR,tcp,2,6.5833e-05,243039
RR,tcp,2,0.000100542,159137
RR,tcp,2,8.35e-05,191617
RR,tcp,2,0.000145542,109934
RR,tcp,2,8.4e-05,190476
RR,tcp,2,0.000239166,66899.1
RR,tcp,2,7.6042e-05,210410
RR,tcp,2,9.9667e-05,160535
RR,tcp,2,5.1125e-05,312958
